,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98
0,0.0004145121509462972,0.004083614184176194,0.009705254972504842,0.01645763683150933,0.020437851575064617,0.02337076190883208,0.025463678911237974,0.025848536639191656,0.02515669244572468,0.02519751555700474,0.02508019335438605,0.02420287518148239,0.022724720155163938,0.022220342841761376,0.02198997141047457,0.020009348228264928,0.019317245765696576,0.018279093544637384,0.017463361872373358,0.01727617044001209,0.015922496066566615,0.015627684435872136,0.014171029996326143,0.013713757821527783,0.013351039911229153,0.01243190182033171,0.011571846548033603,0.011286911301623131,0.010933322695486598,0.01021148290327126,0.009828111324629964,0.009656386249555211,0.009129183047857484,0.009000102540502064,0.0078848520660832,0.007889464449025031,0.007961211805086224,0.0073725688556506115,0.007115314646399511,0.006999432982534229,0.006840537331942561,0.006494048416388391,0.006330838309297494,0.005810887184497906,0.006103567412668708,0.005650593363710317,0.005435414785244091,0.005236620570639053,0.005092612425984593,0.005032097881378643,0.004695023304424555,0.00458215536367433,0.004406333017887388,0.004401578993565569,0.004285709857455759,0.004161938552480547,0.004038855929651792,0.003949676712255618,0.0038434003853305278,0.0036991346249725695,0.0036807435207958064,0.003655687368905199,0.0035181492680037463,0.003263144494404761,0.003267876184660745,0.0033042364232884814,0.0030903565997114184,0.003070580414504681,0.002867617763245751,0.0030237985921528123,0.0028461315451818034,0.002738908627753017,0.0027812951856411006,0.0026771413939597572,0.0025985088515415172,0.002588321492631773,0.002423083511826127,0.0024368259392090075,0.002521702697659316,0.002346405847979121,0.002354932910576265,0.002322619159207764,0.0020894130109663338,0.0022268826052841,0.002060751757608387,0.002077640184035954,0.001969840008789868,0.0019812085887005813,0.0019956502105502993,0.001865221877013932,0.0018419335371787525,0.0018279344165472399,0.00182112728708362,0.0017785411721854807,0.0017274192531939129,0.0016568324641840664,0.001619297849353999,0.0016162467263966668,0.0015367400378658083
1,0.00044647983765000595,0.004096130133121394,0.009350409733094693,0.016155827978814007,0.02072732178123514,0.022501105208284314,0.024545875002091454,0.026329329022691684,0.02582250032166936,0.024959911154050867,0.024009698735299453,0.023768335623449842,0.022846997912442393,0.021791149241644617,0.021109740490489613,0.020162682704929737,0.018668015223866023,0.017877967881910872,0.017781896552825166,0.017113859891358916,0.015978120155005486,0.015180357002884967,0.01426107766354711,0.013875346456675186,0.01344921725546371,0.012601301662705587,0.012201729683133352,0.011581412547564207,0.010774806176947914,0.010521526752635452,0.010149635163983824,0.009515617407224172,0.009271938879663,0.008719680959631772,0.008416306417676999,0.00792713354191551,0.007917413510328958,0.007570599631622297,0.007151131743058748,0.006809263773289697,0.006676164572599606,0.006784858270242073,0.00633265855648633,0.006285453796871342,0.005676397343266375,0.005720620779802593,0.005324142437547874,0.0054778614683007945,0.005289577533848337,0.004990389855468044,0.004853834940425307,0.004664765797569664,0.004596765449324418,0.004527666422534907,0.004372250283941429,0.004238923329414575,0.004059109418345083,0.0039718683867498135,0.003928498789252021,0.0038017611531916485,0.0037238683387040227,0.003574035401847459,0.003451890604282818,0.0033390464263002998,0.003149238556136023,0.003304177452565375,0.0032371144588601622,0.003071425119349901,0.0028386772857734695,0.0029935847989785154,0.0029334692405451643,0.0027501228007157075,0.00264386644528934,0.0026691101757757613,0.0025116369669640638,0.00249141308882713,0.002454473005316296,0.002405269718927577,0.002349782477391048,0.002284842995820523,0.0022731443006349977,0.002179848256463981,0.0022242743401530126,0.0021247921153262116,0.002101588978971204,0.0019220712614624678,0.001925758459953849,0.0019475331826741059,0.0019419715956837027,0.001931884340213544,0.0018613031659051441,0.0017617647889449405,0.0017826449711245247,0.00179318184742596,0.0016330979304354045,0.0017100823666854974,0.001633834232291079,0.001570144800169257,0.0016005102024591196
2,0.000415258680788692,0.0036640951175840202,0.010614210034198632,0.015567627142780257,0.019948427417574452,0.02258660473706887,0.024174404437661598,0.026235318473959636,0.02616565645809445,0.02634733007092138,0.02394412668827923,0.02485715375828729,0.02327025805401342,0.021341472923588917,0.021398268393108287,0.020175167610951707,0.018868699768060593,0.018062090245886786,0.01710504512752173,0.016330798050678903,0.01571928311308083,0.0149087614416366,0.013543487125445777,0.01335224462805087,0.012897519958976101,0.01266395707173554,0.011557533815484534,0.011754224241322272,0.01088154276776533,0.010345528256542105,0.010162677681028319,0.009408971296355484,0.009307734088041796,0.008750532756033727,0.00834338471400634,0.00823940971765994,0.007814076733010256,0.007556682816943461,0.0074340902894776345,0.006794195836565919,0.006786705205336749,0.0066341050821696525,0.00618497545998249,0.006286791955407648,0.005905496523426845,0.005662053100838876,0.005429442260335933,0.005329017839266277,0.005040430830369394,0.005044148616590274,0.00477628325542965,0.0047466313129450235,0.00455605651114862,0.004342608996335093,0.004548850402997936,0.004251024174138934,0.004059322741969131,0.003862944616998391,0.003836968849441535,0.0037207306689031596,0.0036288211568991963,0.0034465337215909054,0.0033708272395926633,0.0034037973262239624,0.003262220985288712,0.0032340217054731705,0.0031907279889679266,0.003036089699814383,0.0029485891936840863,0.0029382589794332025,0.0028495365619583303,0.0027705488774943904,0.002812784829677847,0.0026248232082419116,0.002519991139231792,0.0025392016173329214,0.0024966986311410807,0.0023922169135579333,0.0024043589858680357,0.0023451404027916116,0.002076205646962589,0.0021503286732504102,0.0021556164016589643,0.0021949864853946606,0.0021285786302398316,0.002027332543787418,0.0020543169941247483,0.00193291411083437,0.0018770702107338874,0.0019003616228161174,0.0018830503663630203,0.0018115848274807662,0.0018026089895793974,0.0017591477666574675,0.0017188564921904789,0.001722671804189512,0.0016920600769406364,0.00161590177566911,0.0016061362968742014
3,0.0005003611936879656,0.0038235199150977394,0.009838347632477767,0.01552181867184496,0.020489324649421915,0.023384412380208445,0.024734557495602588,0.02561234564397755,0.026553578219817398,0.025047841958581715,0.025097916203122544,0.02349950415549144,0.023972601142712387,0.021056222730267384,0.020980571291399623,0.02008393009514175,0.01845329791063996,0.018147525383555276,0.01753628925504212,0.015782143310088138,0.015887746658417832,0.015588818173450873,0.014208560196177143,0.01372317287410943,0.012786108317929243,0.012352087229414126,0.011945055150281783,0.011450591003226809,0.010589190277829936,0.01041360357450409,0.01000008841363086,0.00934111422514426,0.008902285171768918,0.008848887743547806,0.008325414097101087,0.008071051397828303,0.007605238837110211,0.00752391175559154,0.007372936504051215,0.0072096995343172,0.006506877283814906,0.006500516797085332,0.006428224837706125,0.006241955752604303,0.005708543469070175,0.005602811413599795,0.005553827902677303,0.0050829577105052535,0.005093739284753637,0.004770274222650941,0.004860553325715401,0.0044473778835613115,0.00456579355176667,0.0045692034687416115,0.0044746344779571625,0.004215966887961617,0.004156430657126769,0.00389165627403474,0.003934519791434043,0.0036770340921326045,0.003604610875307466,0.0035872638734561198,0.0034161969123439,0.003235016724972325,0.003183246864186003,0.003178948991248362,0.0030102943619809927,0.003018793656162179,0.0029545344397678094,0.002922119945871249,0.0028390334298679515,0.0026689359110083355,0.0025440449418293216,0.002686993535721569,0.002586272631086338,0.002572189582817183,0.0024484375451106865,0.002404138413480965,0.002337028179398257,0.0023303970628656954,0.0022445462201002653,0.002252544887481947,0.0021970205874989016,0.0021400928988111905,0.002084986181052818,0.0019937344059640766,0.00197273192781808,0.0019452889953562199,0.0018848236331042531,0.0018795075727413035,0.0018274847063334664,0.001869930434243824,0.001848605912639511,0.0017598153669879713,0.0017185312290540868,0.0017396981268602881,0.0016831891446555975,0.0016930072644110413,0.0015283013631248285
4,0.00038196400200723654,0.003913825991601872,0.00901324300557136,0.01577917406752344,0.020174789521211156,0.022897164319602214,0.024507188485366517,0.025550380928211724,0.02541136396896573,0.025644602145140662,0.02499079566679171,0.023892543699014016,0.022739508323641387,0.02251261371926329,0.021277445138154546,0.02014837049271925,0.018928158465529636,0.019125119098598875,0.01742632645656728,0.016788566964099097,0.015463057244607697,0.014840324122312105,0.0149228307198622,0.013438972014296249,0.012975262862348078,0.012907158949896635,0.011824126079640498,0.011298260136872768,0.010871409151527648,0.010178866026691543,0.010284286458524286,0.009461025123528156,0.009110070739759625,0.008558730717029756,0.008397313718424084,0.008036097974654299,0.007827628542484038,0.007411198075004868,0.007106324288264038,0.006945587900438232,0.006561213678536819,0.00633234872777925,0.0064367990926356864,0.005911975697392141,0.0060606275517350585,0.005524953096641995,0.005449217080803448,0.005480803774162677,0.005185572900788203,0.005080802758085285,0.004749906219358433,0.004740794263376206,0.004347034507588196,0.004378045166543547,0.004292786967972065,0.004192031950620849,0.004095608811832446,0.0038431693484257323,0.00391221284422265,0.003720189769057805,0.0036650993188176843,0.003451363399268714,0.0035325662190554686,0.0033679068817698598,0.0033258353454730482,0.0031535084888611254,0.003225136371552714,0.0030333820699164236,0.003009051088743594,0.0028679849083690975,0.0026826670366816366,0.0027108180951435326,0.0027392517283547357,0.0026540969251361885,0.002546668512409953,0.002494445046401533,0.002547052466179748,0.0024371552209805736,0.002389925496339821,0.002325500110159341,0.0023187839899882472,0.002344852915767021,0.002160478745054531,0.002148607065959605,0.0021065310093559566,0.0020392346515768355,0.0020000924731113368,0.0020936745262290528,0.001903310455152791,0.0018520419423537064,0.0018111968269132305,0.0017759629829144803,0.0017657404469429078,0.0017017714331363123,0.0017356667104551193,0.0016688557126886706,0.0016458423228824124,0.0017283048462967303,0.0015844028319951012
5,0.00042103750771042055,0.003351684911010186,0.00993944910468467,0.01582506669398116,0.020195686762030256,0.02309719856074149,0.02498251309349218,0.02599697073227772,0.025436901670896208,0.02506848736844703,0.02450588812486277,0.023425293834030404,0.02297713241194439,0.02252641992744359,0.02104109413640402,0.019995137441094064,0.018791066777116734,0.018055563862550257,0.016851735959144343,0.015787004884983195,0.01542130218563378,0.014917614903002033,0.01444227708715708,0.013808846305895585,0.01303283366027436,0.012098382167038376,0.0115079330954323,0.011452499348777777,0.010929179706890982,0.010429393333764504,0.009991922018766284,0.009315245658872626,0.009519313119013434,0.008755825064821372,0.008365553298127137,0.008213983603311537,0.007953302691423962,0.007426640107492044,0.007101601966691783,0.006846494221869753,0.0068292609822146345,0.00656505344535061,0.006294577370322352,0.00610868393741177,0.005916075046867511,0.005414049637200476,0.005452796778912128,0.005335239636790592,0.00492534600490095,0.005038458983895276,0.0049135477352554215,0.004679909660699994,0.004435997125653752,0.0045055442352976765,0.004410196233493323,0.00417174313879731,0.004062217000623587,0.003910896414549795,0.0038546997878629178,0.003871460172862622,0.003606367854544596,0.0035446791943261964,0.003536893538358401,0.003329013358707102,0.0032328390760513193,0.0030585809415155534,0.00314828133833521,0.0030830068777768804,0.002975557347385505,0.0029671764817196427,0.0028757054449833367,0.0027922285653258043,0.0027102058169034037,0.002682113495919091,0.002527894618461327,0.002631599147259335,0.0024851931534735,0.002431775932672728,0.00238589870338937,0.002252059518472676,0.0023177615212694362,0.002225808206148768,0.002173310384633906,0.002136980032649379,0.002049302389970028,0.002084001440039391,0.001989717620028176,0.0019398646947325162,0.0019122321033734804,0.0018254980543767065,0.0018688053112164457,0.001812363127545042,0.0017273377496691128,0.001811154967270736,0.0017855488276964748,0.00165396018286363,0.00163696423234287,0.001607389038924866,0.0016170356353609407
6,0.00035530713842144365,0.004273571050262063,0.009343889310471294,0.01576425219114021,0.01988842921770126,0.02294792099396357,0.024563109374076266,0.025577462801801384,0.025977926652476314,0.02507962169525193,0.02463695786067975,0.024373934340051,0.022975359002324468,0.02226294414654023,0.020747840700272323,0.020052037684553766,0.01907103009434775,0.01777014420704557,0.017371530532868835,0.016663947281159004,0.0160752208277334,0.015148703419698982,0.014225680668909559,0.013714210692000461,0.013015549536620949,0.012675184856189868,0.012164850348431318,0.011329208932521383,0.01084123499964318,0.010422383840771546,0.009880850868715665,0.009603729381513404,0.00897199735071018,0.00893695981374605,0.008342167882984787,0.008081345170056983,0.008189909006168455,0.007699720149330042,0.007238447246300129,0.006977027649759208,0.006879201477374821,0.00651634700815533,0.006280540756034977,0.006061855673227565,0.005761534441062342,0.005772486484659582,0.005463455511590472,0.00526662358927253,0.005206457341861897,0.005006161682500698,0.0049273583492744355,0.004826045144604726,0.004488842560411426,0.004351813394691577,0.004293357136654472,0.004238834770264054,0.00414383899955019,0.004114208210533573,0.004039986167155935,0.0037874505721272505,0.0036447835546513673,0.003581977936662645,0.0036046637040939296,0.003349239038629632,0.003521616704987007,0.003168421306350751,0.0030553344640544215,0.0030518513455391368,0.002872933153274791,0.002935224042700108,0.0026705791418240336,0.002657454362390233,0.002685455364270986,0.0027011539103847285,0.0026303223277048256,0.002476590225545488,0.0023965404619002606,0.0024051336924261362,0.0023739833988935745,0.0023828993070394637,0.0022770502912329935,0.0021875371425452016,0.002181382106228567,0.002189968330733053,0.002080314421963602,0.0020463716125702293,0.0019919074303748944,0.001965714907679173,0.0019501863242518717,0.0019366403171637181,0.001853158514355352,0.0017796638479153969,0.0017196867952951219,0.0017974626209988614,0.0017154548470004265,0.0016527302682734029,0.0015539328310752503,0.0016049423941051813,0.0015442748973855595
7,0.0004017666850879281,0.003959158498333663,0.009379663635027648,0.015139305635450892,0.020179567673536666,0.023384856553955898,0.024149240942786462,0.025223887939657165,0.025662977858696333,0.025726015343175982,0.025172513539272308,0.024519681542075303,0.023129081443321542,0.02256471139655436,0.021703358383009016,0.020410791170068304,0.01857860778395281,0.018104893261493386,0.017659607145765817,0.017295083116270208,0.01580822678206693,0.014871400303228097,0.014266567441886053,0.013614721881961549,0.012928830222255563,0.012426247410354103,0.01196526674998406,0.011185836027323884,0.010696481848350106,0.010352436455968879,0.009464222833146633,0.009638270361772559,0.00905510566705597,0.008692208128793899,0.00843415033382151,0.008072293787398849,0.007737689793252797,0.00745838269343067,0.007391511701619238,0.007003010982930672,0.006764886048761424,0.006538404494839236,0.006232280675238221,0.0062257738700661,0.005621453261775251,0.005642762954118307,0.0055207171697457535,0.0052024409589074665,0.005220174074196131,0.005003425174778237,0.004941600546284155,0.004716457493563432,0.004662925712747785,0.004520180080109213,0.0042360729137969535,0.004113166931917337,0.004135434713322711,0.004097724917922734,0.00381044571347879,0.0038767347864829453,0.003667118739297053,0.0036171676131106934,0.003456638249794521,0.003403818955436239,0.003161124175869267,0.0031816511480392473,0.0032888847303870284,0.0030151110620842436,0.0030533317730685235,0.0027790424228838445,0.0028961452749729708,0.002833428059927493,0.002771358696285673,0.002725783144146207,0.0025188424713576,0.0025873250503052956,0.0024094780627286357,0.0024603003374327665,0.0024046117889754515,0.0022858457365163443,0.0023815363160605346,0.0021488422994244624,0.0021192720476457894,0.0021211287117273853,0.0020496107821649746,0.001992717786142486,0.0019874242910957896,0.0020203377200650983,0.0019384238905906645,0.0019161336477199217,0.0018811005089224683,0.001808872401613987,0.0017433093730010252,0.001738098856314228,0.0017509308637812498,0.0017292686305071345,0.0016450070203156471,0.0016620665797584195,0.0016055365177543635
8,0.00035482952537707184,0.003737671564799599,0.009826563339047727,0.016218907798780883,0.01967676598523852,0.02350252443861481,0.024539741226925888,0.025527202272326705,0.025948276137923682,0.025153567395556884,0.024067683824223786,0.023268632005082734,0.02312986238858825,0.02143108741277843,0.02109705305279757,0.019894567208456896,0.018621242700328854,0.01785206002852294,0.017530740037429236,0.01602420515171685,0.015095876024167907,0.014878838167813262,0.014220383731950923,0.013260781762432516,0.012776750835563786,0.012082135228287291,0.01212123156456871,0.011518389665513107,0.011299084026117331,0.010029773193481816,0.009880798072020955,0.009485417104062933,0.008982367031163032,0.008833718948804647,0.008560784693049609,0.008030343855096144,0.007763297245243638,0.00763613852388621,0.0071094594090322484,0.006967410243104167,0.006384487959859775,0.006519803532147405,0.006241184559660683,0.0059546367397094084,0.006063032070196387,0.005886559892086796,0.005632533435376349,0.00542102828223441,0.0051362461248336995,0.004876502320277425,0.004866482034081352,0.004711200410548831,0.004609047912108038,0.004477636992805053,0.00440868450219941,0.004176795377579072,0.004192297423585682,0.003966641218463436,0.0036536558807452445,0.003579923850906691,0.0037309570861014415,0.0036306497495294807,0.003587856525511822,0.0033014978349040396,0.003351504236326774,0.003274328075102344,0.003203351306722504,0.002921068457555512,0.0029038118327548977,0.002974662866644901,0.002806836227719291,0.002665269524235906,0.002774944711059176,0.0027186837777804763,0.002705299850423185,0.002558794302231939,0.0025862054692714206,0.00238923263194649,0.002378403325573659,0.0023741315761825303,0.0022677995073151396,0.0022277614643635784,0.002201550478721466,0.00213949781342556,0.002061181297182813,0.0020486586902240663,0.0020286064751059577,0.001992399623343833,0.0018793937452697275,0.0019667983621705263,0.0018570869279617948,0.0018426905372511833,0.0017714767397941777,0.0017463437339673383,0.001692502626467774,0.0016473411955766411,0.0016628169233003384,0.0016084711471468765,0.0016087957660835418
9,0.00042939620869008043,0.004160871949168311,0.010283785930920606,0.01587026435072341,0.019589099190496662,0.023153187053906912,0.02511216868853966,0.02538468349123401,0.025753434723484698,0.025776396572701213,0.024753450685658103,0.023309363547455386,0.022558272021457017,0.021681265727827317,0.020600675861141383,0.01996402758225307,0.018846015696083053,0.017859079704685053,0.0170271979344201,0.016391013970244485,0.015894943503296562,0.015010118189569542,0.014269039676101812,0.013462570910221358,0.013118458682260931,0.012638570770966747,0.011890210784089734,0.011173680984939248,0.010970125264917365,0.010149719788942758,0.01001091431320621,0.009518788348383761,0.009147501274549106,0.008516653038705241,0.008174978103360944,0.00793918096749632,0.0078079536695059406,0.007475800459089865,0.0072708799227551805,0.006755609604512348,0.006631017392862265,0.0064010868802309275,0.006065281818068159,0.005823537833028087,0.005922424755925345,0.005738908432213602,0.005469075920697068,0.005430944126673632,0.005193997637545195,0.004976880333864666,0.004806787412241877,0.004703796203816969,0.004645720099433345,0.004496071031372797,0.0043649955290601325,0.004172755430456785,0.004064115017178604,0.003918344447003617,0.003748276202183262,0.003798675325006019,0.0037040392608080454,0.003421414195742419,0.0034423303218372994,0.003324278853887683,0.003268847161350807,0.0032040931472415487,0.0031083646747625364,0.0029317945616130847,0.003037345986496926,0.002934872798255803,0.0028081653192497343,0.002739853830792277,0.0026899946924782677,0.0026303351659051647,0.002521684678280309,0.002541276526487865,0.0024424303505894826,0.0024963307970283653,0.002332395311841472,0.002342206771139413,0.0023285303066222615,0.002214229571315596,0.002174408925817974,0.0021185359886809365,0.0020926173351904355,0.0021525763006097548,0.001997666315060933,0.0018897323404793835,0.001946121923650185,0.0018907044662613383,0.0018977270615897215,0.001858319800009193,0.0017881636554050021,0.0017658160085840308,0.0017644658910862655,0.0016628952037857306,0.0016252181066537233,0.0015886949121497274,0.0016115212024140281
